Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2002,2002,SLC,213599.2177,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2003,2003,SLC,203696.6543,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2004,2004,SLC,178986.5195,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2005,2005,SLC,202863.7284,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2006,2006,SLC,222946.4972,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2007,2007,SLC,203233.9177,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2008,2008,SLC,311384.7175,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2009,2009,SLC,166400.0838,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2010,2010,SLC,70020,,Official data
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2011,2011,SLC,65630,,Official data
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2012,2012,SLC,68610,,Official data
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),656,"Coffee, green",2013,2013,SLC,67930,,Official data
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),94,Fonio,2010,2010,SLC,39000,,Official data
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),94,Fonio,2011,2011,SLC,41110,,Official data
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),94,Fonio,2012,2012,SLC,42820,,Official data
PP,Producer Prices - Annual,159,Nigeria,5531,Producer Price (SLC/tonne),94,Fonio,2013,2013,SLC,44910,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",1991,1991,USD,882.991782,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",1992,1992,USD,1522.334686,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",1993,1993,USD,2367.099622,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",1994,1994,USD,5747.09038,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",1995,1995,USD,6926.933044,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",1996,1996,USD,5483.352997,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",1997,1997,USD,3388.779611,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",1998,1998,USD,6762.313808,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",1999,1999,USD,1462.018387,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2000,2000,USD,1302.886114,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2001,2001,USD,1522.608747,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2002,2002,USD,1771.458006,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2003,2003,USD,1576.326807,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2004,2004,USD,1346.981369,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2005,2005,USD,1545.615721,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2006,2006,USD,1747.39669,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2007,2007,USD,1616.34782,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2008,2008,USD,2626.699488,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2009,2009,USD,1117.67923,F,FAO estimate
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2010,2010,USD,465.8682635,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2011,2011,USD,424.4050698,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2012,2012,USD,437.5637755,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),656,"Coffee, green",2013,2013,USD,437.5593968,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),94,Fonio,2010,2010,USD,259.4810379,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),94,Fonio,2011,2011,USD,265.8432488,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),94,Fonio,2012,2012,USD,273.0867347,,Official data
PP,Producer Prices - Annual,159,Nigeria,5532,Producer Price (USD/tonne),94,Fonio,2013,2013,USD,289.2800311,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,1992,1992,LCU,5110,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,1993,1993,LCU,5040,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,1994,1994,LCU,4790,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,1995,1995,LCU,4640,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,1996,1996,LCU,4440,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,1997,1997,LCU,4440,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,1998,1998,LCU,4440,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,1999,1999,LCU,4448,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2000,2000,LCU,4290,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2001,2001,LCU,4318,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2002,2002,LCU,4323,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2003,2003,LCU,4306,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2004,2004,LCU,4280,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2005,2005,LCU,4195,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2006,2006,LCU,4283,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2007,2007,LCU,4331,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2008,2008,LCU,4521,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2009,2009,LCU,4767,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2010,2010,LCU,4680,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2011,2011,LCU,4797,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2012,2012,LCU,4899,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2013,2013,LCU,5022,,Official data
PP,Producer Prices - Annual,162,Norway,5530,Producer Price (LCU/tonne),270,Rapeseed,2014,2014,LCU,5180,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,1992,1992,SLC,5110,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,1993,1993,SLC,5040,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,1994,1994,SLC,4790,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,1995,1995,SLC,4640,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,1996,1996,SLC,4440,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,1997,1997,SLC,4440,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,1998,1998,SLC,4440,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,1999,1999,SLC,4448,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2000,2000,SLC,4290,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2001,2001,SLC,4318,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2002,2002,SLC,4323,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2003,2003,SLC,4306,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2004,2004,SLC,4280,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2005,2005,SLC,4195,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2006,2006,SLC,4283,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2007,2007,SLC,4331,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2008,2008,SLC,4521,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2009,2009,SLC,4767,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2010,2010,SLC,4680,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2011,2011,SLC,4797,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2012,2012,SLC,4899,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2013,2013,SLC,5022,,Official data
PP,Producer Prices - Annual,162,Norway,5531,Producer Price (SLC/tonne),270,Rapeseed,2014,2014,SLC,5180,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,1992,1992,USD,822.2703641,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,1993,1993,USD,710.4466242,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,1994,1994,USD,678.7025135,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,1995,1995,USD,732.420796,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,1996,1996,USD,688.3925847,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,1997,1997,USD,627.7037029,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,1998,1998,USD,588.4616195,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,1999,1999,USD,570.3170247,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2000,2000,USD,487.3979787,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2001,2001,USD,480.2231047,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2002,2002,USD,541.472904,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2003,2003,USD,608.1734787,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2004,2004,USD,635.5634089,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2005,2005,USD,651.4011238,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2006,2006,USD,668.4832062,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2007,2007,USD,740.8506827,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2008,2008,USD,801.5957447,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2009,2009,USD,762.72,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2010,2010,USD,774.8344371,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2011,2011,USD,856.6071429,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2012,2012,USD,843.2013769,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2013,2013,USD,855.5943912,,Official data
PP,Producer Prices - Annual,162,Norway,5532,Producer Price (USD/tonne),270,Rapeseed,2014,2014,USD,824.7899279,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5530,Producer Price (LCU/tonne),572,Avocados,2011,2011,LCU,5888.33,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5530,Producer Price (LCU/tonne),572,Avocados,2012,2012,LCU,7022.92,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5530,Producer Price (LCU/tonne),572,Avocados,2013,2013,LCU,5429.861111,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5530,Producer Price (LCU/tonne),572,Avocados,2014,2014,LCU,6521.041667,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5531,Producer Price (SLC/tonne),572,Avocados,2011,2011,SLC,5888.33,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5531,Producer Price (SLC/tonne),572,Avocados,2012,2012,SLC,7022.92,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5531,Producer Price (SLC/tonne),572,Avocados,2013,2013,SLC,5429.861111,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5531,Producer Price (SLC/tonne),572,Avocados,2014,2014,SLC,6521.041667,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5532,Producer Price (USD/tonne),572,Avocados,2011,2011,USD,1649.392157,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5532,Producer Price (USD/tonne),572,Avocados,2012,2012,USD,1824.135065,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5532,Producer Price (USD/tonne),572,Avocados,2013,2013,USD,1504.338393,,Official data
PP,Producer Prices - Annual,299,Occupied Palestinian Territory,5532,Producer Price (USD/tonne),572,Avocados,2014,2014,USD,1826.057029,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,1991,1991,LCU,8625,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,1992,1992,LCU,8950,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,1993,1993,LCU,10750,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,1994,1994,LCU,13275,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,1995,1995,LCU,12600,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,1996,1996,LCU,13950,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,1997,1997,LCU,13850,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,1998,1998,LCU,20850,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,1999,1999,LCU,15375,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,2000,2000,LCU,15500,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,2001,2001,LCU,14799,F,FAO estimate
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,2002,2002,LCU,15950,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,2003,2003,LCU,19200,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,2004,2004,LCU,19500,,Official data
PP,Producer Prices - Annual,165,Pakistan,5530,Producer Price (LCU/tonne),270,Rapeseed,2005,2005,LCU,20000,,Official data
PP,Producer Prices - Annual,165,Pakistan,5531,Producer Price (SLC/tonne),270,Rapeseed,1991,1991,SLC,8625,,Official data
PP,Producer Prices - Annual,165,Pakistan,5531,Producer Price (SLC/tonne),270,Rapeseed,1992,1992,SLC,8950,,Official data
PP,Producer Prices - Annual,165,Pakistan,5531,Producer Price (SLC/tonne),270,Rapeseed,1993,1993,SLC,10750,,Official data
PP,Producer Prices - Annual,165,Pakistan,5531,Producer Price (SLC/tonne),270,Rapeseed,1994,1994,SLC,13275,,Official data
PP,Producer Prices - Annual,165,Pakistan,5531,Producer Price (SLC/tonne),270,Rapeseed,1995,1995,SLC,12600,,Official data
PP,Producer Prices - Annual,165,Pakistan,5531,Producer Price (SLC/tonne),270,Rapeseed,1996,1996,SLC,13950,,Official data
PP,Producer Prices - Annual,165,Pakistan,5531,Producer Price (SLC/tonne),270,Rapeseed,1997,1997,SLC,13850,,Official data
PP,Producer Prices - Annual,165,Pakistan,5531,Producer Price (SLC/tonne),270,Rapeseed,1998,1998,SLC,20850,,Official data
PP,Producer Prices - Annual,165,Pakistan,5531,Producer Price (SLC/tonne),270,Rapeseed,1999,1999,SLC,15375,,Official data
PP,Producer Prices - Annual,165,Pakistan,5531,Producer Price (SLC/tonne),270,Rapeseed,2000,2000,SLC,15500,,Official data
PP,Producer Prices - Annual,165,Pakistan,5531,Producer Price (SLC/tonne),270,Rapeseed,2001,2001,SLC,14799,F,FAO estimate
